TIMESTAMP,RPM,ENGINE_LOAD,SPEED,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,INTAKE_TEMP,MAF,FUEL_LEVEL,AMBIANT_AIR_TEMP,FUEL_RATE,FUEL_STATUS,COOLANT_TEMP,SHORT_FUEL_TRIM_2,LONG_FUEL_TRIM_2,FUEL_PRESSURE,INTAKE_PRESSURE,TIMING_ADVANCE,THROTTLE_POS,AIR_STATUS,O2_SENSORS,RUN_TIME,DISTANCE_W_MIL,FUEL_RAIL_PRESSURE_VAC,FUEL_RAIL_PRESSURE_DIRECT,BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POS,THROTTLE_POS_C,ACCELERATOR_POS_D,ACCELERATOR_POS_E,ACCELERATOR_POS_F,THROTTLE_ACTUATOR,MAX_MAF,FUEL_TYPE,ETHANOL_PERCENT,FUEL_RAIL_PRESSURE_ABS,RELATIVE_ACCEL_POS,OIL_TEMP,FUEL_INJECT_TIMING,
2017-11-06 20:50:48.724048,820.0 revolutions_per_minute,10.5882352941 percent,19 kph,-0.78125 percent,2.34375 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),79 degC,null,null,null,30 kilopascal,8.0 degree,12.9411764706 percent,null,((), (False, False, False, False), (False, False, True, True)),311 second,0 kilometer,null,4950 kilopascal,101 kilopascal,2.35294117647 percent,null,14.5098039216 percent,7.05882352941 percent,null,2.35294117647 percent,null,null,null,null,null,null,null,
2017-11-06 20:50:56.158318,726.0 revolutions_per_minute,11.3725490196 percent,0 kph,-1.5625 percent,2.34375 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),79 degC,null,null,null,33 kilopascal,9.0 degree,12.9411764706 percent,null,((), (False, False, False, False), (False, False, True, True)),318 second,0 kilometer,null,4410 kilopascal,101 kilopascal,1.96078431373 percent,null,14.5098039216 percent,7.05882352941 percent,null,1.96078431373 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:03.509607,648.0 revolutions_per_minute,12.5490196078 percent,0 kph,3.125 percent,1.5625 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),79 degC,null,null,null,32 kilopascal,7.5 degree,12.5490196078 percent,null,((), (False, False, False, False), (False, False, True, True)),326 second,0 kilometer,null,4510 kilopascal,101 kilopascal,1.96078431373 percent,null,14.5098039216 percent,7.05882352941 percent,null,1.96078431373 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:10.771367,691.0 revolutions_per_minute,56.862745098 percent,0 kph,-1.5625 percent,0.0 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),79 degC,null,null,null,73 kilopascal,14.5 degree,24.7058823529 percent,null,((), (False, False, False, False), (False, False, True, True)),333 second,0 kilometer,null,8680 kilopascal,101 kilopascal,11.7647058824 percent,null,33.7254901961 percent,16.4705882353 percent,null,8.23529411765 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:18.153657,2368.0 revolutions_per_minute,0.0 percent,37 kph,0.0 percent,-0.78125 percent,21 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),78 degC,null,null,null,108 kilopascal,7.5 degree,87.0588235294 percent,null,((), (False, False, False, False), (False, False, True, True)),340 second,0 kilometer,null,9630 kilopascal,101 kilopascal,24.3137254902 percent,null,35.2941176471 percent,16.4705882353 percent,null,9.01960784314 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:25.221474,2033.0 revolutions_per_minute,18.431372549 percent,48 kph,1.5625 percent,-0.78125 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),79 degC,null,null,null,42 kilopascal,25.0 degree,18.0392156863 percent,null,((), (False, False, False, False), (False, False, True, True)),347 second,0 kilometer,null,7040 kilopascal,101 kilopascal,6.66666666667 percent,null,20.3921568627 percent,7.05882352941 percent,null,3.92156862745 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:32.450368,2178.0 revolutions_per_minute,9.41176470588 percent,51 kph,0.0 percent,-1.5625 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),80 degC,null,null,null,24 kilopascal,5.5 degree,15.2941176471 percent,null,((), (False, False, False, False), (False, False, True, True)),354 second,0 kilometer,null,6580 kilopascal,101 kilopascal,4.70588235294 percent,null,16.862745098 percent,7.05882352941 percent,null,3.92156862745 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:39.429269,2182.0 revolutions_per_minute,29.4117647059 percent,52 kph,0.78125 percent,-2.34375 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),80 degC,null,null,null,66 kilopascal,21.5 degree,21.1764705882 percent,null,((), (False, False, False, False), (False, False, True, True)),362 second,0 kilometer,null,8970 kilopascal,101 kilopascal,9.41176470588 percent,null,30.9803921569 percent,15.2941176471 percent,null,9.41176470588 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:46.985942,2313.0 revolutions_per_minute,21.9607843137 percent,55 kph,0.78125 percent,-1.5625 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),81 degC,null,null,null,47 kilopascal,24.0 degree,19.2156862745 percent,null,((), (False, False, False, False), (False, False, True, True)),369 second,0 kilometer,null,7460 kilopascal,101 kilopascal,7.8431372549 percent,null,27.4509803922 percent,13.3333333333 percent,null,7.8431372549 percent,null,null,null,null,null,null,null,
2017-11-06 20:51:54.100743,1924.0 revolutions_per_minute,23.5294117647 percent,46 kph,1.5625 percent,-0.78125 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),82 degC,null,null,null,68 kilopascal,20.5 degree,21.1764705882 percent,null,((), (False, False, False, False), (False, False, True, True)),376 second,0 kilometer,null,8990 kilopascal,101 kilopascal,9.41176470588 percent,null,32.1568627451 percent,15.6862745098 percent,null,9.41176470588 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:01.467546,2286.0 revolutions_per_minute,6.66666666667 percent,54 kph,-1.5625 percent,0.0 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),82 degC,null,null,null,29 kilopascal,27.0 degree,17.6470588235 percent,null,((), (False, False, False, False), (False, False, True, True)),383 second,0 kilometer,null,6730 kilopascal,101 kilopascal,6.66666666667 percent,null,25.4901960784 percent,12.1568627451 percent,null,7.05882352941 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:08.763818,2357.0 revolutions_per_minute,8.62745098039 percent,56 kph,3.125 percent,-1.5625 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),84 degC,null,null,null,24 kilopascal,27.0 degree,15.6862745098 percent,null,((), (False, False, False, False), (False, False, True, True)),391 second,0 kilometer,null,5950 kilopascal,101 kilopascal,4.70588235294 percent,null,20.3921568627 percent,9.80392156863 percent,null,4.70588235294 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:16.409542,2153.0 revolutions_per_minute,0.0 percent,51 kph,0.0 percent,0.0 percent,21 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),84 degC,null,null,null,24 kilopascal,24.5 degree,14.9019607843 percent,null,((), (False, False, False, False), (False, False, True, True)),398 second,0 kilometer,null,5410 kilopascal,101 kilopascal,3.92156862745 percent,null,14.5098039216 percent,7.05882352941 percent,null,3.92156862745 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:23.787617,1139.0 revolutions_per_minute,4.3137254902 percent,43 kph,0.0 percent,1.5625 percent,21 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),83 degC,null,null,null,28 kilopascal,8.0 degree,13.3333333333 percent,null,((), (False, False, False, False), (False, False, True, True)),406 second,0 kilometer,null,5190 kilopascal,101 kilopascal,2.35294117647 percent,null,14.5098039216 percent,7.05882352941 percent,null,2.35294117647 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:31.142792,2031.0 revolutions_per_minute,46.2745098039 percent,32 kph,0.78125 percent,0.0 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),83 degC,null,null,null,93 kilopascal,19.5 degree,29.4117647059 percent,null,((), (False, False, False, False), (False, False, True, True)),413 second,0 kilometer,null,9650 kilopascal,101 kilopascal,18.8235294118 percent,null,38.0392156863 percent,18.8235294118 percent,null,8.62745098039 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:38.304035,2189.0 revolutions_per_minute,0.0 percent,52 kph,0.0 percent,0.0 percent,21 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),84 degC,null,null,null,24 kilopascal,25.0 degree,14.5098039216 percent,null,((), (False, False, False, False), (False, False, True, True)),421 second,0 kilometer,null,5290 kilopascal,101 kilopascal,3.92156862745 percent,null,14.5098039216 percent,7.05882352941 percent,null,3.52941176471 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:45.797632,1651.0 revolutions_per_minute,0.0 percent,25 kph,0.0 percent,0.0 percent,21 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),84 degC,null,null,null,45 kilopascal,10.5 degree,18.0392156863 percent,null,((), (False, False, False, False), (False, False, True, True)),428 second,0 kilometer,null,7730 kilopascal,101 kilopascal,6.66666666667 percent,null,27.4509803922 percent,13.7254901961 percent,null,7.45098039216 percent,null,null,null,null,null,null,null,
2017-11-06 20:52:53.001646,1973.0 revolutions_per_minute,65.8823529412 percent,48 kph,1.5625 percent,0.0 percent,22 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),84 degC,null,null,null,66 kilopascal,21.0 degree,20.7843137255 percent,null,((), (False, False, False, False), (False, False, True, True)),435 second,0 kilometer,null,7310 kilopascal,101 kilopascal,6.66666666667 percent,null,24.7058823529 percent,12.1568627451 percent,null,6.66666666667 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:00.306456,2025.0 revolutions_per_minute,0.0 percent,47 kph,0.0 percent,0.0 percent,22 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),86 degC,null,null,null,24 kilopascal,23.5 degree,14.5098039216 percent,null,((), (False, False, False, False), (False, False, True, True)),443 second,0 kilometer,null,5340 kilopascal,101 kilopascal,3.92156862745 percent,null,23.137254902 percent,11.7647058824 percent,null,5.49019607843 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:08.022517,1095.0 revolutions_per_minute,6.66666666667 percent,38 kph,0.0 percent,1.5625 percent,22 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),86 degC,null,null,null,27 kilopascal,10.5 degree,12.9411764706 percent,null,((), (False, False, False, False), (False, False, True, True)),450 second,0 kilometer,null,5140 kilopascal,101 kilopascal,2.35294117647 percent,null,14.5098039216 percent,7.05882352941 percent,null,2.35294117647 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:15.611116,1908.0 revolutions_per_minute,51.3725490196 percent,41 kph,-1.5625 percent,0.0 percent,23 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),87 degC,null,null,null,150 kilopascal,1.0 degree,87.0588235294 percent,null,((), (False, False, False, False), (False, False, True, True)),458 second,0 kilometer,null,10770 kilopascal,101 kilopascal,67.0588235294 percent,null,41.9607843137 percent,20.3921568627 percent,null,24.7058823529 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:22.931304,2322.0 revolutions_per_minute,37.2549019608 percent,55 kph,0.0 percent,-2.34375 percent,22 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),90 degC,null,null,null,69 kilopascal,21.0 degree,21.568627451 percent,null,((), (False, False, False, False), (False, False, True, True)),465 second,0 kilometer,null,9020 kilopascal,101 kilopascal,9.80392156863 percent,null,32.5490196078 percent,16.0784313725 percent,null,9.80392156863 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:30.162104,2292.0 revolutions_per_minute,25.8823529412 percent,54 kph,0.0 percent,-1.5625 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),91 degC,null,null,null,55 kilopascal,22.5 degree,20.0 percent,null,((), (False, False, False, False), (False, False, True, True)),472 second,0 kilometer,null,8070 kilopascal,101 kilopascal,8.23529411765 percent,null,29.0196078431 percent,14.1176470588 percent,null,8.23529411765 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:37.605014,2187.0 revolutions_per_minute,12.9411764706 percent,52 kph,0.0 percent,-1.5625 percent,21 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),91 degC,null,null,null,24 kilopascal,2.5 degree,15.2941176471 percent,null,((), (False, False, False, False), (False, False, True, True)),480 second,0 kilometer,null,4700 kilopascal,101 kilopascal,3.92156862745 percent,null,14.5098039216 percent,7.05882352941 percent,null,3.92156862745 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:45.460298,1993.0 revolutions_per_minute,10.5882352941 percent,47 kph,1.5625 percent,-0.78125 percent,22 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),90 degC,null,null,null,24 kilopascal,1.5 degree,14.9019607843 percent,null,((), (False, False, False, False), (False, False, True, True)),488 second,0 kilometer,null,5260 kilopascal,101 kilopascal,3.92156862745 percent,null,14.5098039216 percent,7.05882352941 percent,null,3.52941176471 percent,null,null,null,null,null,null,null,
2017-11-06 20:53:53.075426,959.0 revolutions_per_minute,7.45098039216 percent,15 kph,0.78125 percent,1.5625 percent,22 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),89 degC,null,null,null,35 kilopascal,15.5 degree,14.1176470588 percent,null,((), (False, False, False, False), (False, False, True, True)),495 second,0 kilometer,null,5310 kilopascal,101 kilopascal,2.35294117647 percent,null,14.5098039216 percent,7.05882352941 percent,null,2.35294117647 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:00.417651,1900.0 revolutions_per_minute,2.35294117647 percent,29 kph,0.0 percent,0.0 percent,22 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),90 degC,null,null,null,25 kilopascal,24.0 degree,13.7254901961 percent,null,((), (False, False, False, False), (False, False, True, True)),502 second,0 kilometer,null,5170 kilopascal,101 kilopascal,2.74509803922 percent,null,14.5098039216 percent,7.05882352941 percent,null,2.74509803922 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:07.558168,2309.0 revolutions_per_minute,62.3529411765 percent,37 kph,1.5625 percent,0.0 percent,23 degC,null,null,2 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),90 degC,null,null,null,32 kilopascal,25.0 degree,14.5098039216 percent,null,((), (False, False, False, False), (False, False, True, True)),509 second,0 kilometer,null,7990 kilopascal,101 kilopascal,67.0588235294 percent,null,46.2745098039 percent,22.7450980392 percent,null,67.4509803922 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:14.594597,1886.0 revolutions_per_minute,0.0 percent,28 kph,0.0 percent,0.0 percent,22 degC,null,null,2 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),92 degC,null,null,null,24 kilopascal,24.5 degree,16.862745098 percent,null,((), (False, False, False, False), (False, False, True, True)),517 second,0 kilometer,null,7990 kilopascal,101 kilopascal,7.05882352941 percent,null,29.4117647059 percent,14.9019607843 percent,null,8.23529411765 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:22.764074,1994.0 revolutions_per_minute,20.7843137255 percent,31 kph,-1.5625 percent,-0.78125 percent,22 degC,null,null,1 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),91 degC,null,null,null,44 kilopascal,24.5 degree,18.431372549 percent,null,((), (False, False, False, False), (False, False, True, True)),525 second,0 kilometer,null,7190 kilopascal,101 kilopascal,7.05882352941 percent,null,26.6666666667 percent,12.9411764706 percent,null,7.05882352941 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:30.290956,2014.0 revolutions_per_minute,7.05882352941 percent,32 kph,0.0 percent,0.0 percent,21 degC,null,null,1 degC,null,('Open loop due to engine load OR fuel cut due to deceleration', ''),91 degC,null,null,null,24 kilopascal,23.5 degree,14.5098039216 percent,null,((), (False, False, False, False), (False, False, True, True)),533 second,0 kilometer,null,5040 kilopascal,101 kilopascal,2.35294117647 percent,null,14.5098039216 percent,7.05882352941 percent,null,2.35294117647 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:38.112792,1180.0 revolutions_per_minute,6.66666666667 percent,9 kph,3.125 percent,1.5625 percent,20 degC,null,null,1 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),91 degC,null,null,null,28 kilopascal,6.5 degree,12.9411764706 percent,null,((), (False, False, False, False), (False, False, True, True)),540 second,0 kilometer,null,6260 kilopascal,101 kilopascal,3.52941176471 percent,null,18.8235294118 percent,9.01960784314 percent,null,3.13725490196 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:45.597136,848.0 revolutions_per_minute,9.01960784314 percent,4 kph,1.5625 percent,2.34375 percent,19 degC,null,null,1 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),92 degC,null,null,null,30 kilopascal,6.5 degree,12.5490196078 percent,null,((), (False, False, False, False), (False, False, True, True)),548 second,0 kilometer,null,4820 kilopascal,101 kilopascal,3.13725490196 percent,null,14.5098039216 percent,10.1960784314 percent,null,5.88235294118 percent,null,null,null,null,null,null,null,
2017-11-06 20:54:52.912487,1451.0 revolutions_per_minute,18.8235294118 percent,1 kph,-0.78125 percent,-0.78125 percent,19 degC,null,null,1 degC,null,('Closed loop, using oxygen sensor feedback to determine fuel mix', ''),92 degC,null,null,null,59 kilopascal,-14.5 degree,12.9411764706 percent,null,((), (False, False, False, False), (False, False, True, True)),555 second,0 kilometer,null,4340 kilopascal,101 kilopascal,5.49019607843 percent,null,14.9019607843 percent,7.45098039216 percent,null,4.70588235294 percent,null,null,null,null,null,null,null,
2017-11-06 20:55:00.924377,668.0 revolutions_per_minute,11.7647058824 percent,0 kph,-4.6875 percent,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-11-06 20:55:10.268181,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-11-06 20:55:20.657613,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
